Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,currentTeamName,currentTeamAbbrevName,currentTeamId,currentTeamLocation,currentTeamLevel,currentOrg,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,newestOrg,batsHand,throwsHand,SeasonAgeAvg,CurrentAge,G,GS,IP,P,BF,Fast%,Vel4S,90thVel,IndVertBrk90,Extension,K%,BB%,Strike%,InZone%,NonCompLoc%,T3PO,FPStk%,Kill%,2KC,CSW%,Miss%,In Zone Miss,Chase%,Contact%,Barrel%,xWOBA,wOBA,xPitchRV,xPitchRV/P
111,800286,W. Aracena,Wellington Aracena,Aracena,Wellington,P,Hillsboro Hops,HIL,419,Hillsboro,afa,AZ,Aberdeen IronBirds,ABD,488,Aberdeen,AFA,BAL,R,R,20.5,21,23,14,92.0,1487,376,39.8%,97.0,98.3,15.7,5.94,30.3%,13.6%,60.1%,45.8%,20.0%,60.1%,50.9%,31.77%,65.97%,32.1%,35.7%,22.4%,25.2%,64.3%,11.6%,.237,.222,25.24,.017
111,800324,L. Cohen,Luis Cohen,Cohen,Luis,P,Greenville Drive,GVL,428,Greenville,afa,BOS,Greenville Drive,GVL,428,Greenville,AFA,BOS,R,R,22.1,22,23,14,91.0,1426,390,33.9%,93.9,94.8,17.8,6.43,17.4%,8.5%,64.3%,51.5%,14.2%,63.3%,64.5%,16.59%,40.71%,27.1%,24.8%,17.8%,24.7%,75.2%,15.5%,.271,.312,19.27,.014
111,701056,J. Grosz,Josh Grosz,Grosz,Josh,P,Amarillo Sod Poodles,AMA,5368,Amarillo,aax,AZ,Spokane Indians,SPO,486,Spokane,AFA,COL,R,R,22.8,23,23,22,125.1,2004,535,2.7%,95.0,95.1,15.6,5.94,25.2%,10.3%,63.8%,52.8%,14.6%,62.8%,60.5%,20.68%,54.00%,30.1%,27.4%,19.0%,23.7%,72.6%,17.8%,.288,.316,16.90,.008
111,815580,W. Varmette,Will Varmette,Varmette,Will,P,Fort Wayne TinCaps,FW,584,Fort Wayne,afa,SD,Fort Wayne TinCaps,FW,584,Fort Wayne,AFA,SD,R,R,22.3,23,23,15,79.0,1407,348,28.1%,91.2,92.8,16.8,6.33,20.4%,11.8%,60.8%,48.5%,15.7%,57.8%,54.3%,14.59%,43.31%,25.8%,24.2%,19.8%,22.8%,75.8%,15.9%,.305,.343,7.08,.005
111,803833,G. Baumann,Garrett Baumann,Baumann,Garrett,P,Columbus Clingstones,COL,6325,Columbus,aax,ATL,Rome Emperors,ROM,432,Rome,AFA,ATL,L,R,20.9,21,23,23,113.2,1887,481,44.5%,95.2,96.6,16.9,6.77,22.5%,6.4%,65.7%,53.5%,12.5%,64.0%,65.1%,18.58%,48.89%,26.2%,23.5%,18.0%,27.1%,76.5%,15.3%,.281,.293,17.40,.009
111,695620,J. Randall,Josh Randall,Randall,Josh,P,Wilmington Blue Rocks,WIL,426,Wilmington,afa,WSH,Wilmington Blue Rocks,WIL,426,Wilmington,AFA,WSH,R,R,22.7,23,23,23,109.2,1669,480,26.7%,94.2,95.2,14.5,6.33,20.0%,4.2%,69.5%,57.0%,13.4%,65.6%,68.9%,16.27%,45.21%,27.4%,23.0%,16.6%,31.3%,77.0%,15.2%,.276,.318,20.39,.012
111,702296,N. Dohm,Nate Dohm,Dohm,Nate,P,Peoria Chiefs,PEO,443,Peoria,afa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,R,R,22.5,23,23,22,75.0,1285,323,52.4%,93.4,95.0,20.3,6.67,27.9%,9.9%,62.3%,49.8%,18.4%,61.0%,57.9%,23.00%,58.46%,28.5%,28.6%,21.8%,26.8%,71.4%,20.0%,.274,.304,10.46,.008
111,702622,G. Herring,Griffin Herring,Herring,Griffin,P,ACL Rockies,A-RCK,1994,ACL Rockies,rok,COL,Spokane Indians,SPO,486,Spokane,AFA,COL,R,L,22.2,22,23,23,119.1,1874,474,28.5%,90.2,90.9,20.2,6.85,31.4%,10.3%,62.3%,48.0%,18.0%,61.2%,55.4%,30.83%,61.42%,32.0%,33.6%,23.2%,27.3%,66.4%,15.2%,.224,.242,37.75,.020
111,695766,M. Molina,Mason Molina,Molina,Mason,P,Springfield Cardinals,SPR,440,Springfield,aax,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,R,L,22.0,22,23,22,95.2,1565,395,41.5%,91.7,92.7,21.4,6.24,30.1%,10.9%,62.9%,49.8%,17.6%,61.3%,57.4%,24.77%,57.65%,32.7%,35.0%,26.8%,27.9%,65.0%,12.2%,.244,.283,28.22,.018
111,814384,A. Meckley,Alexander Meckley,Meckley,Alexander,P,Fredericksburg Nationals,FBG,436,Fredericksburg,afx,WSH,Wilmington Blue Rocks,WIL,426,Wilmington,AFA,WSH,R,R,22.0,22,23,22,102.1,1722,453,55.6%,91.7,93.6,17.6,6.20,19.6%,10.8%,61.7%,51.7%,14.1%,57.6%,62.4%,21.19%,44.44%,24.2%,20.3%,14.0%,26.4%,79.7%,11.8%,.296,.318,12.80,.007
111,820832,B. Aita,Blake Aita,Aita,Blake,P,Peoria Chiefs,PEO,443,Peoria,afa,STL,Greenville Drive,GVL,428,Greenville,AFA,BOS,R,R,22.1,22,23,19,115.1,1663,463,25.3%,92.8,93.3,16.9,6.24,21.4%,6.5%,64.9%,52.8%,13.7%,64.6%,61.4%,20.09%,47.88%,27.7%,24.3%,16.9%,28.7%,75.7%,15.7%,.259,.274,22.10,.013
111,692593,I. Luciano,Ismael Luciano,Luciano,Ismael,P,ACL Rockies,A-RCK,1994,ACL Rockies,rok,COL,Fresno Grizzlies,FRE,259,Fresno,AFX,COL,R,R,22.3,23,23,7,62.2,1097,299,20.4%,93.7,94.4,15.1,5.47,16.1%,13.0%,55.4%,44.6%,22.9%,51.2%,54.5%,20.00%,57.35%,22.5%,20.3%,12.5%,20.5%,79.7%,14.1%,.324,.349,-3.89,-.004
111,804870,R. Brizuela,Ricardo Brizuela,Brizuela,Ricardo,P,,,,,,,Kannapolis Cannon Ballers,KAN,487,Kannapolis,AFX,CWS,R,R,22.0,22,23,23,86.2,1438,380,0.6%,88.0,88.9,11.8,5.99,19.5%,9.7%,61.1%,47.1%,21.2%,61.1%,61.4%,18.26%,49.24%,26.5%,24.0%,17.6%,23.3%,76.0%,17.3%,.315,.340,0.35,.000
111,800485,W. Torres,Wande Torres,Torres,Wande,P,Wisconsin Timber Rattlers,WIS,572,Wisconsin,afa,MIL,Wilson Warbirds,WIL,249,Wilson,AFX,MIL,L,L,20.4,21,23,23,86.0,1467,374,8.2%,94.3,95.1,14.2,6.43,22.7%,9.6%,61.5%,49.9%,17.8%,59.9%,62.2%,18.26%,51.13%,27.7%,27.2%,17.1%,25.6%,72.8%,17.3%,.316,.322,2.85,.002
111,802086,O. Portes,Ovis Portes,Portes,Ovis,P,Daytona Tortugas,DBT,450,Daytona,afx,CIN,Daytona Tortugas,DBT,450,Daytona,AFX,CIN,R,R,20.6,21,23,15,61.1,1177,287,52.3%,94.7,96.3,21.2,5.65,23.3%,17.1%,57.9%,47.7%,19.5%,53.7%,53.1%,20.11%,51.43%,26.3%,28.2%,24.1%,21.7%,71.8%,16.7%,.322,.338,5.71,.005
111,702484,J. Cox,Jackson Cox,Cox,Jackson,P,Spokane Indians,SPO,486,Spokane,afa,COL,Fresno Grizzlies,FRE,259,Fresno,AFX,COL,R,R,21.8,22,23,23,85.0,1399,341,49.5%,94.9,96.0,19.2,5.30,27.0%,7.3%,63.1%,49.6%,15.8%,63.0%,55.6%,17.50%,50.35%,30.2%,26.4%,19.2%,25.4%,73.6%,17.8%,.311,.294,-0.38,-.000
111,807625,G. Batista,Gilberto Batista,Batista,Gilberto,P,Vancouver Canadians,VAN,435,Vancouver,afa,TOR,Dunedin Blue Jays,DUN,424,Dunedin,AFX,TOR,R,R,20.5,21,23,8,85.1,1342,371,37.8%,93.0,93.9,18.7,5.94,22.4%,5.9%,66.0%,49.4%,18.4%,60.4%,60.5%,21.26%,44.44%,28.7%,27.8%,18.6%,31.3%,72.2%,22.5%,.315,.346,1.40,.001
111,703609,W. Ford,Walter Ford,Ford,Walter,P,Everett AquaSox,EVE,403,Everett,afa,SEA,Modesto Nuts,MOD,515,Modesto,AFX,SEA,R,R,20.5,21,23,23,125.1,1774,531,37.0%,88.8,89.7,18.0,5.96,17.9%,5.6%,67.4%,55.3%,12.7%,66.5%,66.2%,21.40%,46.89%,27.1%,21.5%,15.2%,27.4%,78.5%,18.8%,.320,.316,1.84,.001
111,807001,L. Reyes,Luis Reyes,Reyes,Luis,P,,,,,,,Kannapolis Cannon Ballers,KAN,487,Kannapolis,AFX,CWS,R,R,19.7,20,23,23,87.0,1385,385,10.1%,92.6,93.5,13.1,6.35,22.9%,9.6%,65.1%,49.9%,16.7%,60.8%,61.4%,23.90%,49.01%,29.8%,27.1%,17.2%,30.2%,72.9%,17.3%,.293,.307,11.09,.008
111,695771,J. Kmatz,Jacob Kmatz,Kmatz,Jacob,P,Bowling Green Hot Rods,BG,2498,Bowling Green,afa,TB,Charleston RiverDogs,CHS,233,Charleston,AFX,TB,R,R,22.8,23,23,19,110.0,1676,473,50.7%,91.9,93.0,20.8,5.96,16.9%,7.4%,65.5%,51.4%,16.4%,64.5%,67.1%,14.60%,43.95%,25.3%,23.8%,15.1%,29.9%,76.2%,13.3%,.311,.351,7.75,.005
111,822876,R. Andrade,Ryan Andrade,Andrade,Ryan,P,Bowling Green Hot Rods,BG,2498,Bowling Green,afa,TB,Charleston RiverDogs,CHS,233,Charleston,AFX,TB,R,R,22.3,23,23,23,119.0,1819,491,49.3%,92.5,93.3,21.2,6.01,18.3%,9.6%,61.8%,48.5%,16.7%,63.5%,61.1%,21.20%,47.24%,25.2%,26.6%,17.0%,28.1%,73.4%,16.1%,.270,.279,25.24,.014
111,801796,E. Jones,Eli Jones,Jones,Eli,P,Cedar Rapids Kernels,CR,492,Cedar Rapids,afa,MIN,Fort Myers Mighty Mussels,FTM,509,Fort Myers,AFX,MIN,R,R,22.0,22,23,18,100.0,1615,447,10.5%,93.3,93.8,12.2,6.52,18.8%,8.9%,62.8%,50.4%,19.3%,60.2%,60.7%,17.51%,46.58%,27.0%,22.7%,16.0%,27.0%,77.3%,13.3%,.278,.307,17.81,.011
145,804636,J. Tong,Jonah Tong,Tong,Jonah,P,Syracuse Mets,SYR,552,Syracuse,aaa,NYM,Syracuse Mets,SYR,552,Syracuse,AAA,NYM,R,R,22.0,22,22,22,113.2,1851,442,55.7%,94.7,95.8,21.3,6.64,40.5%,10.6%,62.7%,51.2%,13.3%,63.8%,60.2%,32.77%,69.48%,35.8%,40.3%,36.3%,24.8%,59.7%,11.5%,.217,.209,33.91,.018
145,691786,M. Morales,Michael Morales,Morales,Michael,P,Arkansas Travelers,ARK,574,Arkansas,aax,SEA,Arkansas Travelers,ARK,574,Arkansas,AAX,SEA,R,R,22.9,23,22,22,101.2,1577,435,28.7%,90.4,91.1,17.1,6.36,16.1%,8.5%,62.4%,48.7%,17.3%,62.3%,60.1%,17.62%,39.44%,26.0%,22.5%,14.8%,24.8%,77.5%,17.9%,.304,.317,4.68,.003
145,703596,K. Milbrandt,Karson Milbrandt,Milbrandt,Karson,P,Pensacola Blue Wahoos,PNS,4124,Pensacola,aax,MIA,Pensacola Blue Wahoos,PNS,4124,Pensacola,AAX,MIA,R,R,21.2,22,22,22,90.0,1614,389,36.8%,94.8,95.8,18.5,5.94,29.0%,12.3%,61.5%,48.5%,18.4%,62.2%,59.0%,23.79%,53.53%,30.3%,34.4%,25.2%,30.0%,65.6%,7.4%,.256,.275,26.86,.017
145,811290,J. Hamm,Jaden Hamm,Hamm,Jaden,P,,,,,,,Erie SeaWolves,ERI,106,Erie,AAX,DET,R,R,22.8,23,22,22,88.0,1511,384,51.2%,90.4,91.9,22.4,5.99,20.8%,9.6%,61.3%,50.9%,15.4%,58.3%,54.6%,20.18%,47.14%,27.4%,26.4%,20.9%,22.2%,73.6%,17.9%,.301,.313,5.64,.004
145,814489,B. Wichrowski,Brett Wichrowski,Wichrowski,Brett,P,Biloxi Shuckers,BLX,5015,Biloxi,aax,MIL,Biloxi Shuckers,BLX,5015,Biloxi,AAX,MIL,L,R,22.9,23,22,22,99.1,1646,432,37.1%,94.5,95.8,14.6,6.72,16.7%,10.2%,61.3%,51.6%,15.0%,59.7%,60.5%,15.29%,40.94%,24.8%,22.8%,14.8%,24.6%,77.2%,11.1%,.309,.304,9.90,.006
145,695721,G. Ziehl,Gage Ziehl,Ziehl,Gage,P,Portland Sea Dogs,POR,546,Portland,aax,BOS,Winston-Salem Dash,WS,580,Winston-Salem,AFA,CWS,R,R,22.1,22,22,21,107.0,1617,455,14.0%,92.1,91.9,14.6,6.38,19.8%,4.2%,67.7%,53.0%,19.2%,63.3%,67.8%,19.18%,40.76%,28.0%,22.3%,15.7%,31.6%,77.7%,13.1%,.294,.300,13.36,.008
145,696292,B. Hess,Ben Hess,Hess,Ben,P,,,,,,,Somerset Patriots,SOM,1956,Somerset,AAX,NYY,R,R,22.8,23,22,22,103.1,1668,421,27.9%,92.9,94.4,20.3,6.74,33.0%,10.9%,63.8%,49.5%,17.0%,64.1%,65.4%,26.36%,63.40%,33.2%,32.0%,22.4%,27.8%,68.0%,17.3%,.270,.251,15.60,.009
145,701590,K. Stephen,Khal Stephen,Stephen,Khal,P,Akron RubberDucks,AKR,402,Akron,aax,CLE,Akron RubberDucks,AKR,402,Akron,AAX,CLE,R,R,22.5,23,22,21,103.0,1531,406,51.9%,93.2,94.1,21.3,6.61,27.1%,4.9%,68.1%,52.6%,12.4%,66.5%,68.3%,22.22%,54.55%,29.8%,28.4%,19.4%,35.9%,71.6%,16.5%,.249,.252,26.59,.017
145,809229,J. DeBerry,Jaron DeBerry,DeBerry,Jaron,P,Biloxi Shuckers,BLX,5015,Biloxi,aax,MIL,Biloxi Shuckers,BLX,5015,Biloxi,AAX,MIL,R,R,22.8,23,22,19,100.2,1642,427,19.8%,92.0,92.8,14.1,6.80,23.9%,7.3%,63.4%,53.3%,14.4%,61.6%,58.0%,24.70%,46.78%,29.2%,25.7%,19.9%,26.3%,74.3%,14.0%,.281,.313,13.72,.008
145,825576,B. Thompson,Brandt Thompson,Thompson,Brandt,P,Springfield Cardinals,SPR,440,Springfield,aax,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,R,R,23.0,23,22,20,103.2,1576,415,33.9%,91.2,91.8,18.3,5.88,22.2%,5.8%,67.1%,55.4%,15.6%,66.5%,65.2%,19.34%,46.30%,27.5%,22.0%,15.8%,28.0%,78.0%,15.4%,.285,.288,13.76,.009
145,695778,A. Curry,Aidan Curry,Curry,Aidan,P,Hub City Spartanburgers,HCS,6324,Hub City,afa,TEX,Hub City Spartanburgers,HCS,6324,Hub City,AFA,TEX,R,R,22.9,23,22,17,84.2,1473,369,35.2%,93.2,93.9,18.7,6.55,31.4%,11.9%,63.5%,48.9%,16.8%,62.3%,63.7%,23.33%,61.49%,33.6%,35.4%,25.2%,26.6%,64.6%,15.5%,.302,.312,7.87,.005
145,699276,J. Olivares,Jose Olivares,Olivares,Jose,P,Wichita Wind Surge,WCH,3898,Wichita,aax,MIN,Cedar Rapids Kernels,CR,492,Cedar Rapids,AFA,MIN,R,R,22.4,23,22,21,90.1,1584,388,42.4%,95.2,96.1,21.2,6.29,27.6%,14.7%,60.6%,49.9%,16.5%,62.1%,55.9%,23.57%,61.33%,29.8%,34.2%,26.5%,25.6%,65.8%,13.2%,.284,.282,19.84,.013
145,803244,E. Dishmey,Eliazar Dishmey,Dishmey,Eliazar,P,Beloit Sky Carp,BEL,554,Beloit,afa,MIA,Beloit Sky Carp,BEL,554,Beloit,AFA,MIA,R,R,20.7,21,22,20,99.1,1578,404,38.5%,93.1,94.5,17.3,6.52,26.7%,11.9%,61.2%,49.2%,20.0%,58.9%,56.3%,24.30%,57.14%,29.6%,29.3%,19.9%,25.7%,70.7%,10.8%,.259,.266,21.18,.013
145,702584,I. Lowe,Isaiah Lowe,Lowe,Isaiah,P,Fort Wayne TinCaps,FW,584,Fort Wayne,afa,SD,Fort Wayne TinCaps,FW,584,Fort Wayne,AFA,SD,R,R,22.2,22,22,22,91.2,1669,433,51.5%,92.7,94.0,18.0,6.59,16.2%,11.8%,61.2%,51.7%,16.1%,59.8%,58.8%,13.69%,35.37%,23.9%,20.5%,14.6%,22.6%,79.5%,13.4%,.317,.360,7.03,.004
145,808051,W. Paredes,Wilkin Paredes,Paredes,Wilkin,P,Visalia Rawhide,VIS,516,Visalia,afx,AZ,Hillsboro Hops,HIL,419,Hillsboro,AFA,AZ,L,L,21.8,22,22,22,115.2,1706,501,14.9%,91.7,92.7,14.2,5.74,12.8%,8.4%,63.8%,51.4%,14.6%,61.3%,66.0%,16.18%,38.51%,23.6%,20.7%,14.1%,28.0%,79.3%,15.8%,.331,.328,2.52,.001
145,808087,J. Sanchez,Junior Sanchez,Sanchez,Junior,P,Hillsboro Hops,HIL,419,Hillsboro,afa,AZ,Hillsboro Hops,HIL,419,Hillsboro,AFA,AZ,R,R,19.8,20,22,20,105.0,1700,429,60.0%,92.2,93.5,18.9,6.37,20.5%,8.9%,63.2%,52.4%,14.3%,59.0%,57.8%,17.77%,41.18%,27.9%,24.9%,16.2%,23.9%,75.1%,19.0%,.286,.272,16.06,.009
145,803291,C. Oppor,Christian Oppor,Oppor,Christian,P,Birmingham Barons,BIR,247,Birmingham,aax,CWS,Winston-Salem Dash,WS,580,Winston-Salem,AFA,CWS,L,L,20.9,21,22,22,87.2,1469,366,25.1%,95.9,96.9,17.5,5.59,31.7%,11.5%,63.1%,52.3%,16.8%,62.3%,61.1%,27.88%,61.05%,32.8%,33.6%,30.8%,25.4%,66.4%,12.4%,.266,.280,19.71,.013
145,807291,C. Scarborough,Caden Scarborough,Scarborough,Caden,P,,,,,,,Hub City Spartanburgers,HCS,6324,Hub City,AFA,TEX,R,R,20.2,21,22,21,88.0,1315,343,12.6%,94.1,95.3,15.1,6.70,33.2%,6.1%,67.1%,53.2%,15.1%,66.5%,66.3%,25.52%,65.19%,31.5%,30.4%,22.2%,32.6%,69.6%,10.6%,.234,.232,22.52,.017
145,807314,T. Harrison,Trevor Harrison,Harrison,Trevor,P,Bowling Green Hot Rods,BG,2498,Bowling Green,afa,TB,Bowling Green Hot Rods,BG,2498,Bowling Green,AFA,TB,R,R,19.9,20,22,22,107.0,1703,440,41.0%,94.5,96.2,19.7,6.18,22.7%,11.1%,61.8%,50.7%,13.8%,61.6%,57.7%,21.12%,54.76%,27.0%,27.4%,21.6%,26.2%,72.6%,11.1%,.266,.278,25.41,.015
145,803349,H. Hernandez,Herick Hernandez,Hernandez,Herick,P,Columbus Clingstones,COL,6325,Columbus,aax,ATL,Rome Emperors,ROM,432,Rome,AFA,ATL,L,L,21.9,22,22,21,103.1,1847,443,47.9%,93.3,94.4,20.8,5.62,28.7%,15.3%,59.2%,46.1%,20.2%,56.2%,55.5%,20.57%,58.58%,31.1%,35.3%,22.7%,25.6%,64.7%,18.6%,.320,.313,6.27,.003
145,822462,E. Truitt,Evan Truitt,Truitt,Evan,P,Everett AquaSox,EVE,403,Everett,afa,SEA,Everett AquaSox,EVE,403,Everett,AFA,SEA,R,R,22.2,22,22,19,98.1,1600,433,23.9%,92.8,93.3,16.0,5.63,16.6%,10.6%,60.8%,50.1%,19.2%,55.2%,57.8%,20.49%,43.51%,22.6%,18.8%,12.2%,24.4%,81.3%,16.8%,.336,.364,-2.37,-.001
145,823804,R. Dromboski,Ryan Dromboski,Dromboski,Ryan,P,Jersey Shore BlueClaws,JS,427,Jersey Shore,afa,PHI,Jersey Shore BlueClaws,JS,427,Jersey Shore,AFA,PHI,R,R,22.1,22,22,13,80.1,1173,323,0.6%,90.8,91.4,10.7,6.16,23.5%,7.4%,65.6%,51.4%,19.1%,66.6%,62.5%,22.73%,49.24%,31.7%,30.6%,23.5%,31.3%,69.4%,16.1%,.267,.280,15.95,.014
145,827640,L. Elissalt,Lucas Elissalt,Elissalt,Lucas,P,West Michigan Whitecaps,WM,582,West Michigan,afa,DET,West Michigan Whitecaps,WM,582,West Michigan,AFA,DET,R,R,20.9,21,22,16,89.2,1422,372,53.5%,91.2,92.2,18.8,6.67,26.9%,9.4%,64.9%,51.0%,16.1%,64.5%,61.0%,18.66%,55.56%,31.7%,27.2%,18.9%,28.5%,72.8%,12.3%,.240,.252,24.66,.017
145,801873,S. Sprague,Shea Sprague,Sprague,Shea,P,Greenville Drive,GVL,428,Greenville,afa,BOS,Greenville Drive,GVL,428,Greenville,AFA,BOS,R,L,22.5,23,22,9,96.2,1441,400,1.3%,90.8,90.8,14.7,6.37,22.8%,8.8%,63.0%,49.3%,17.4%,62.3%,60.7%,22.96%,47.62%,31.0%,30.3%,19.9%,27.9%,69.7%,11.9%,.275,.293,16.31,.011
145,807485,D. Garcia,Davian Garcia,Garcia,Davian,P,Harrisburg Senators,HBG,547,Harrisburg,aax,WSH,Wilmington Blue Rocks,WIL,426,Wilmington,AFA,WSH,R,R,21.7,22,22,20,96.0,1640,412,58.6%,93.2,94.7,20.5,6.82,21.1%,14.1%,59.6%,51.3%,15.2%,56.3%,57.9%,21.52%,52.78%,26.0%,25.2%,18.4%,23.4%,74.8%,13.7%,.301,.309,14.35,.009
145,801737,L. Martinez,Liomar Martinez,Martinez,Liomar,P,Beloit Sky Carp,BEL,554,Beloit,afa,MIA,Jupiter Hammerheads,JUP,479,Jupiter,AFX,MIA,R,R,20.0,20,22,20,101.0,1630,424,42.8%,93.2,93.9,18.5,6.38,28.1%,9.7%,61.7%,47.9%,24.2%,60.4%,57.3%,25.76%,59.28%,31.3%,30.5%,19.0%,25.9%,69.5%,15.3%,.254,.275,18.09,.011
145,800283,E. Segura,Enrique Segura,Segura,Enrique,P,Hub City Spartanburgers,HCS,6324,Hub City,afa,TEX,Hickory Crawdads,HIC,448,Hickory,AFX,TEX,R,R,20.5,21,22,18,91.2,1449,393,1.3%,92.0,93.3,13.5,6.84,24.2%,8.1%,64.0%,50.0%,17.9%,62.3%,59.9%,21.57%,50.00%,30.5%,26.4%,21.3%,26.2%,73.6%,13.1%,.272,.287,13.73,.009
145,801384,W. Castillo,Walin Castillo,Castillo,Walin,P,Jupiter Hammerheads,JUP,479,Jupiter,afx,MIA,Jupiter Hammerheads,JUP,479,Jupiter,AFX,MIA,R,R,20.5,21,22,13,84.2,1452,390,1.8%,93.7,94.9,14.2,6.15,16.9%,11.5%,62.3%,53.7%,16.6%,59.0%,59.6%,17.33%,40.60%,25.3%,19.5%,14.5%,23.5%,80.5%,16.8%,.299,.363,11.30,.008
145,801249,J. Mendez,Julio Mendez,Mendez,Julio,P,Jupiter Hammerheads,JUP,479,Jupiter,afx,MIA,Jupiter Hammerheads,JUP,479,Jupiter,AFX,MIA,L,L,20.5,21,22,20,91.2,1559,393,45.3%,92.6,93.4,17.2,6.39,24.2%,10.9%,61.4%,48.9%,23.5%,60.8%,51.1%,23.35%,49.36%,28.0%,26.4%,18.0%,26.4%,73.6%,11.8%,.262,.278,18.70,.012
145,806413,D. Guerra,Daniel Guerra,Guerra,Daniel,P,Vancouver Canadians,VAN,435,Vancouver,afa,TOR,Dunedin Blue Jays,DUN,424,Dunedin,AFX,TOR,R,R,21.3,22,22,13,82.0,1395,347,64.1%,93.8,95.4,20.2,6.61,24.2%,11.2%,63.3%,50.6%,20.0%,66.6%,61.2%,16.12%,52.71%,26.2%,26.6%,20.7%,25.8%,73.4%,14.8%,.281,.290,17.18,.012
145,805874,A. Mejia,Aneudis Mejia,Mejia,Aneudis,P,Hickory Crawdads,HIC,448,Hickory,afx,TEX,Hickory Crawdads,HIC,448,Hickory,AFX,TEX,R,R,21.5,22,22,9,61.1,1085,288,49.9%,93.5,94.6,17.0,5.82,23.3%,14.9%,60.6%,46.4%,18.8%,58.3%,58.9%,18.63%,59.80%,27.5%,28.8%,18.7%,26.7%,71.2%,14.5%,.310,.327,6.57,.006
145,815298,J. Bresnahan,Jacob Bresnahan,Bresnahan,Jacob,P,,,,,,,San Jose Giants,SJ,476,San Jose,AFX,SF,L,L,20.0,20,22,22,93.0,1553,381,60.2%,92.6,93.8,22.4,6.28,32.5%,11.3%,64.5%,51.9%,15.6%,64.6%,60.2%,27.73%,60.22%,33.1%,36.2%,28.3%,28.8%,63.8%,15.1%,.247,.260,28.90,.019
145,806724,A. Bates,Adam Bates,Bates,Adam,P,Salem RidgeYaks,SAL,414,Salem,afx,BOS,Salem RidgeYaks,SAL,414,Salem,AFX,BOS,R,R,19.9,20,22,6,80.1,1527,372,30.7%,91.0,91.6,16.7,6.24,17.5%,15.9%,57.4%,46.4%,18.3%,55.4%,50.5%,14.35%,40.68%,24.8%,21.0%,15.4%,20.7%,79.0%,15.1%,.325,.320,-0.27,-.000
145,700400,M. Ager,Matt Ager,Ager,Matt,P,Greensboro Grasshoppers,GBO,477,Greensboro,afa,PIT,Bradenton Marauders,BRD,3390,Bradenton,AFX,PIT,R,R,22.1,22,22,19,76.0,1343,357,43.6%,90.3,91.8,19.5,6.88,14.0%,13.2%,59.2%,48.3%,21.8%,55.5%,57.4%,13.51%,40.82%,23.9%,19.5%,14.2%,19.9%,80.5%,16.0%,.323,.350,1.57,.001
145,815785,B. Doughty,Braylon Doughty,Doughty,Braylon,P,Lake County Captains,LC,437,Lake County,afa,CLE,Hill City Howlers,HC,481,Hill City,AFX,CLE,R,R,19.6,20,22,22,85.1,1352,362,46.3%,92.8,94.0,18.8,6.46,27.3%,6.4%,68.9%,56.0%,10.7%,65.5%,66.9%,23.79%,50.31%,31.0%,26.4%,18.8%,32.3%,73.6%,9.0%,.241,.293,27.12,.020
145,813869,R. Degges,Ryan Degges,Degges,Ryan,P,Jersey Shore BlueClaws,JS,427,Jersey Shore,afa,PHI,Clearwater Threshers,CLR,566,Clearwater,AFX,PHI,R,R,22.8,23,22,18,81.0,1366,354,45.8%,93.0,94.4,20.9,6.08,20.3%,14.1%,58.2%,47.9%,20.8%,56.2%,55.7%,23.71%,53.27%,26.1%,26.7%,20.2%,22.7%,73.3%,16.2%,.328,.338,0.93,.001
145,701680,R. Sales,R.J. Sales,Sales,R.J.,P,,,,,,,Fredericksburg Nationals,FBG,436,Fredericksburg,AFX,WSH,R,R,21.9,22,22,21,94.2,1446,385,54.6%,93.9,94.9,19.5,5.90,26.0%,7.3%,63.6%,50.9%,17.8%,63.1%,59.4%,24.55%,55.24%,26.7%,26.8%,15.8%,28.6%,73.2%,17.7%,.280,.279,9.54,.007
182,806258,T. White,Thomas White,White,Thomas,P,Jacksonville Jumbo Shrimp,JAX,564,Jacksonville,aaa,MIA,Jacksonville Jumbo Shrimp,JAX,564,Jacksonville,AAA,MIA,L,L,20.8,21,21,21,89.2,1610,376,21.9%,95.3,96.4,17.7,6.02,38.6%,13.6%,61.4%,47.4%,19.0%,60.1%,55.7%,29.51%,66.11%,33.7%,39.6%,28.3%,28.4%,60.4%,9.1%,.234,.251,29.08,.018
182,694395,D. MacLean,Dylan MacLean,MacLean,Dylan,P,Frisco RoughRiders,FRI,540,Frisco,aax,TEX,Hub City Spartanburgers,HCS,6324,Hub City,AFA,TEX,R,L,23.0,23,21,10,72.2,1106,285,26.1%,90.3,91.0,18.0,5.88,22.8%,5.3%,67.9%,56.2%,10.4%,70.9%,63.0%,19.19%,41.18%,30.8%,25.6%,20.5%,27.1%,74.4%,18.2%,.246,.263,18.93,.017
